province_key,province_name_th,province_name_en,analysis_date,data_split,observed_pm25_median_ugm3,persistence_baseline_prediction,observed_pm25_median_lag1,observed_pm25_median_lag2,observed_pm25_median_lag3,temperature_mean_c_lag1,relative_humidity_mean_pct_lag1,precipitation_mm_lag1,wind_speed_mean_kmh_lag1,wind_direction_sin_lag1,wind_direction_cos_lag1,surface_pressure_mean_hpa_lag1,hotspot_count_thailand_000_050km_lag1,hotspot_count_thailand_000_050km_lag2,hotspot_count_thailand_000_050km_lag3,hotspot_count_thailand_050_100km_lag1,hotspot_count_thailand_050_100km_lag2,hotspot_count_thailand_050_100km_lag3,hotspot_count_thailand_100_300km_lag1,hotspot_count_thailand_100_300km_lag2,hotspot_count_thailand_100_300km_lag3,hotspot_count_thailand_300_500km_lag1,hotspot_count_thailand_300_500km_lag2,hotspot_count_thailand_300_500km_lag3,target_day_of_year_sin,target_day_of_year_cos,modeled_pm25_mean_lag1,at1_source_complete,at1_one_day_ahead_eligible,at1_one_day_ahead_qc_status
50,เชียงใหม่,Chiang Mai,2024-03-06,VALIDATION,99.0,61.45,61.45,44.8,42.25,27.8,56.0,0.0,4.5,-0.7986355100472932,0.6018150231520479,973.9,164.0,110.0,76.0,415.0,238.0,142.0,602.0,472.0,119.0,398.0,139.0,94.0,0.9066860720977984,0.4218060770826634,22.958333333333332,True,True,PASS
51,ลำพูน,Lamphun,2024-03-06,VALIDATION,69.25,50.7,50.7,34.5,40.4,27.7,55.0,0.0,4.0,-0.9902680687415704,0.1391731009600654,975.7,241.0,172.0,119.0,342.0,181.0,72.0,647.0,479.0,145.0,427.0,144.0,113.0,0.9066860720977984,0.4218060770826634,19.325,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-06,VALIDATION,199.0,151.0,151.0,92.95,98.7,28.2,50.0,0.0,6.3,-0.4067366430758002,-0.9135454576426008,980.9,147.0,81.0,57.0,203.0,144.0,121.0,779.0,573.0,150.0,332.0,124.0,41.0,0.9066860720977984,0.4218060770826634,20.658333333333335,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-07,VALIDATION,140.0,99.0,99.0,61.45,44.8,27.3,59.0,0.0,4.8,-0.5150380749100545,0.8571673007021121,972.9,420.0,164.0,110.0,501.0,415.0,238.0,921.0,602.0,472.0,530.0,398.0,139.0,0.9138076496466616,0.4061472386305789,30.97083333333333,True,True,PASS
51,ลำพูน,Lamphun,2024-03-07,VALIDATION,73.6,69.25,69.25,50.7,34.5,27.7,58.0,0.0,2.9,-0.9961946980917455,0.0871557427476578,974.8,313.0,241.0,172.0,566.0,342.0,181.0,978.0,647.0,479.0,605.0,427.0,144.0,0.9138076496466616,0.4061472386305789,31.09166666666667,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-07,VALIDATION,218.5,199.0,199.0,151.0,92.95,28.9,54.0,0.0,5.0,-0.6293203910498376,-0.7771459614569708,979.8,246.0,147.0,81.0,376.0,203.0,144.0,1171.0,779.0,573.0,428.0,332.0,124.0,0.9138076496466616,0.4061472386305789,23.458333333333332,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-08,VALIDATION,113.0,140.0,140.0,99.0,61.45,27.1,61.0,0.0,3.7,-0.6691306063588581,0.7431448254773944,973.1,223.0,420.0,164.0,268.0,501.0,415.0,923.0,921.0,602.0,820.0,530.0,398.0,0.9206588168102428,0.3903682146763026,40.475,True,True,PASS
51,ลำพูน,Lamphun,2024-03-08,VALIDATION,64.0,73.6,73.6,69.25,50.7,28.0,60.0,0.0,2.7,0.1391731009600653,-0.9902680687415704,974.9,177.0,313.0,241.0,326.0,566.0,342.0,957.0,978.0,647.0,857.0,605.0,427.0,0.9206588168102428,0.3903682146763026,38.84166666666667,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-08,VALIDATION,152.0,218.5,218.5,199.0,151.0,28.1,56.0,0.0,5.1,-0.2079116908177595,-0.9781476007338056,979.5,143.0,246.0,147.0,174.0,376.0,203.0,1015.0,1171.0,779.0,717.0,428.0,332.0,0.9206588168102428,0.3903682146763026,29.508333333333336,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-09,VALIDATION,66.0,113.0,113.0,140.0,99.0,28.7,58.0,0.0,5.3,0.5150380749100544,-0.8571673007021122,973.5,116.0,223.0,420.0,168.0,268.0,501.0,275.0,923.0,921.0,185.0,820.0,530.0,0.9272375462179536,0.374473674486883,34.3125,True,True,PASS
51,ลำพูน,Lamphun,2024-03-09,VALIDATION,38.7,64.0,64.0,73.6,69.25,28.9,61.0,0.0,4.1,0.2756373558169992,-0.9612616959383188,975.3,85.0,177.0,313.0,199.0,326.0,566.0,275.0,957.0,978.0,187.0,857.0,605.0,0.9272375462179536,0.374473674486883,32.775,True,True,PASS
52,ลำปาง,Lampang,2024-03-09,VALIDATION,95.2,176.0,176.0,133.0,93.8,30.0,57.0,0.0,6.0,0.0348994967025011,-0.9993908270190958,981.7,95.0,266.0,465.0,166.0,442.0,522.0,354.0,1015.0,994.0,169.0,731.0,624.0,0.9272375462179536,0.374473674486883,34.916666666666664,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-09,VALIDATION,117.5,152.0,152.0,218.5,199.0,28.5,56.0,0.0,6.7,-0.4539904997395467,-0.8910065241883679,980.1,120.0,143.0,246.0,92.0,174.0,376.0,318.0,1015.0,1171.0,166.0,717.0,428.0,0.9272375462179536,0.374473674486883,25.7,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-10,VALIDATION,77.2,66.0,66.0,113.0,140.0,29.7,51.0,0.0,6.4,-0.3255681544571567,-0.9455185755993168,974.3,113.0,116.0,223.0,190.0,168.0,268.0,266.0,275.0,923.0,65.0,185.0,820.0,0.9335418911179212,0.3584683215124808,18.679166666666667,True,True,PASS
51,ลำพูน,Lamphun,2024-03-10,VALIDATION,49.5,38.7,38.7,64.0,73.6,29.8,52.0,0.0,6.5,-0.6293203910498376,-0.7771459614569708,976.1,170.0,85.0,177.0,209.0,199.0,326.0,190.0,275.0,957.0,67.0,187.0,857.0,0.9335418911179212,0.3584683215124808,23.170833333333334,True,True,PASS
52,ลำปาง,Lampang,2024-03-10,VALIDATION,151.0,95.2,95.2,176.0,133.0,30.8,59.0,0.0,7.3,0.0871557427476582,-0.9961946980917455,982.4,168.0,95.0,266.0,179.0,166.0,442.0,223.0,354.0,1015.0,66.0,169.0,731.0,0.9335418911179212,0.3584683215124808,30.7875,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-10,VALIDATION,129.0,117.5,117.5,152.0,218.5,29.3,53.0,0.0,8.0,-0.3583679495453004,-0.9335804264972016,980.9,97.0,120.0,143.0,105.0,92.0,174.0,358.0,318.0,1015.0,68.0,166.0,717.0,0.9335418911179212,0.3584683215124808,17.620833333333334,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-11,VALIDATION,95.7,77.2,77.2,66.0,113.0,29.3,48.0,0.0,6.3,0.0871557427476582,-0.9961946980917455,976.5,183.0,113.0,116.0,271.0,190.0,168.0,503.0,266.0,275.0,170.0,65.0,185.0,0.9395699859530622,0.342356891994542,20.254166666666663,True,True,PASS
51,ลำพูน,Lamphun,2024-03-11,VALIDATION,77.7,49.5,49.5,38.7,64.0,28.9,52.0,0.0,5.6,-0.2249510543438649,-0.9743700647852352,978.3,212.0,170.0,85.0,347.0,209.0,199.0,439.0,190.0,275.0,143.0,67.0,187.0,0.9395699859530622,0.342356891994542,20.129166666666663,True,True,PASS
52,ลำปาง,Lampang,2024-03-11,VALIDATION,176.0,151.0,151.0,95.2,176.0,29.8,58.0,0.0,6.7,0.0871557427476582,-0.9961946980917455,984.6,208.0,168.0,95.0,317.0,179.0,166.0,488.0,223.0,354.0,153.0,66.0,169.0,0.9395699859530622,0.342356891994542,24.825,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-11,VALIDATION,121.5,129.0,129.0,117.5,152.0,29.4,55.0,0.0,7.5,-0.4383711467890774,-0.8987940462991669,983.0,180.0,97.0,120.0,184.0,105.0,92.0,569.0,358.0,318.0,171.0,68.0,166.0,0.9395699859530622,0.342356891994542,17.733333333333334,True,True,PASS
52,ลำปาง,Lampang,2024-03-12,VALIDATION,63.2,176.0,176.0,151.0,95.2,29.8,55.0,0.0,5.4,0.0523359562429438,-0.9986295347545738,985.7,327.0,208.0,168.0,381.0,317.0,179.0,932.0,488.0,223.0,214.0,153.0,66.0,0.945320046913132,0.3261441535642696,25.65833333333333,True,True,PASS
52,ลำปาง,Lampang,2024-03-13,VALIDATION,55.0,63.2,63.2,176.0,151.0,30.5,61.0,0.0,7.4,1.2246467991473532e-16,-1.0,984.7,400.0,327.0,208.0,516.0,381.0,317.0,1342.0,932.0,488.0,352.0,214.0,153.0,0.9507903724625832,0.3098349038318025,39.983333333333334,True,True,PASS
52,ลำปาง,Lampang,2024-03-14,VALIDATION,57.6,55.0,55.0,63.2,176.0,29.8,53.0,0.0,6.9,-0.4226182617406993,-0.90630778703665,984.0,523.0,400.0,327.0,569.0,516.0,381.0,1116.0,1342.0,932.0,208.0,352.0,214.0,0.9559793438440766,0.2934339689665273,16.458333333333332,True,True,PASS
52,ลำปาง,Lampang,2024-03-15,VALIDATION,88.5,57.6,57.6,55.0,63.2,29.3,42.0,0.0,5.3,-0.6293203910498376,-0.7771459614569708,983.7,151.0,523.0,400.0,255.0,569.0,516.0,625.0,1116.0,1342.0,310.0,208.0,352.0,0.9608854255574976,0.2769462022689364,23.4375,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-16,VALIDATION,169.0,189.0,189.0,69.4,48.65,27.6,53.0,0.0,3.7,-0.8191520442889918,0.573576436351046,975.7,37.0,148.0,322.0,82.0,179.0,593.0,414.0,547.0,1168.0,630.0,386.0,304.0,0.9655071658143364,0.2603764827344581,47.520833333333336,True,True,PASS
51,ลำพูน,Lamphun,2024-03-16,VALIDATION,101.0,107.2,107.2,51.7,40.6,27.8,57.0,0.0,3.3,-0.984807753012208,-0.1736481776669303,977.5,42.0,163.0,381.0,145.0,207.0,716.0,532.0,570.0,1057.0,462.0,355.0,249.0,0.9655071658143364,0.2603764827344581,44.62083333333334,True,True,PASS
52,ลำปาง,Lampang,2024-03-16,VALIDATION,172.0,88.5,88.5,57.6,55.0,29.0,50.0,0.0,4.9,-0.2079116908177595,-0.9781476007338056,983.7,69.0,151.0,523.0,163.0,255.0,569.0,616.0,625.0,1116.0,380.0,310.0,208.0,0.9655071658143364,0.2603764827344581,38.55,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-16,VALIDATION,204.0,191.0,191.0,138.5,87.15,28.5,56.0,0.0,4.9,-0.4226182617406993,-0.90630778703665,982.2,60.0,72.0,363.0,40.0,151.0,269.0,359.0,562.0,1361.0,566.0,391.0,336.0,0.9655071658143364,0.2603764827344581,42.5375,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-17,VALIDATION,105.0,169.0,169.0,189.0,69.4,28.6,56.0,0.0,4.1,0.4067366430758004,-0.9135454576426008,976.2,116.0,37.0,148.0,314.0,82.0,179.0,612.0,414.0,547.0,289.0,630.0,386.0,0.969843196967294,0.2437297136096838,44.96666666666667,True,True,PASS
51,ลำพูน,Lamphun,2024-03-17,VALIDATION,86.4,101.0,101.0,107.2,51.7,29.0,56.0,0.0,3.4,0.2756373558169992,-0.9612616959383188,978.1,170.0,42.0,163.0,390.0,145.0,207.0,561.0,532.0,570.0,213.0,462.0,355.0,0.969843196967294,0.2437297136096838,37.69166666666667,True,True,PASS
52,ลำปาง,Lampang,2024-03-17,VALIDATION,106.0,172.0,172.0,88.5,57.6,29.7,53.0,0.0,5.2,-0.0697564737441252,-0.9975640502598242,984.3,181.0,69.0,151.0,271.0,163.0,255.0,731.0,616.0,625.0,171.0,380.0,310.0,0.969843196967294,0.2437297136096838,37.18333333333333,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-17,VALIDATION,146.0,204.0,204.0,191.0,138.5,29.1,56.0,0.0,6.2,-0.4694715627858908,-0.8829475928589269,982.8,243.0,60.0,72.0,133.0,40.0,151.0,592.0,359.0,562.0,342.0,566.0,391.0,0.969843196967294,0.2437297136096838,40.15416666666667,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-18,VALIDATION,128.5,105.0,105.0,169.0,189.0,29.3,58.0,0.0,4.7,-0.1391731009600655,-0.9902680687415704,976.2,214.0,116.0,37.0,464.0,314.0,82.0,505.0,612.0,414.0,411.0,289.0,630.0,0.9738922359149924,0.2270108209414184,40.1,True,True,PASS
51,ลำพูน,Lamphun,2024-03-18,VALIDATION,62.8,86.4,86.4,101.0,107.2,29.6,57.0,0.0,3.8,-0.1045284632676535,-0.9945218953682732,978.1,160.0,170.0,42.0,533.0,390.0,145.0,560.0,561.0,532.0,405.0,213.0,462.0,0.9738922359149924,0.2270108209414184,42.75,True,True,PASS
52,ลำปาง,Lampang,2024-03-18,VALIDATION,118.0,106.0,106.0,172.0,88.5,30.1,60.0,0.0,5.9,0.1908089953765449,-0.981627183447664,984.4,224.0,181.0,69.0,279.0,271.0,163.0,851.0,731.0,616.0,408.0,171.0,380.0,0.9738922359149924,0.2270108209414184,45.07083333333333,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-18,VALIDATION,148.0,146.0,146.0,204.0,191.0,29.7,58.0,0.0,6.5,-0.4226182617406993,-0.90630778703665,983.0,384.0,243.0,60.0,174.0,133.0,40.0,557.0,592.0,359.0,349.0,342.0,566.0,0.9738922359149924,0.2270108209414184,40.479166666666664,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-19,VALIDATION,140.0,128.5,128.5,105.0,169.0,29.7,60.0,0.0,3.9,-0.9702957262759964,-0.2419218955996677,975.1,123.0,214.0,116.0,226.0,464.0,314.0,400.0,505.0,612.0,372.0,411.0,289.0,0.977653084481664,0.2102247521189836,33.954166666666666,True,True,PASS
51,ลำพูน,Lamphun,2024-03-19,VALIDATION,73.1,62.8,62.8,86.4,101.0,30.1,60.0,0.0,3.7,-0.8191520442889916,-0.5735764363510464,977.0,57.0,160.0,170.0,282.0,533.0,390.0,478.0,560.0,561.0,335.0,405.0,213.0,0.977653084481664,0.2102247521189836,40.875,True,True,PASS
52,ลำปาง,Lampang,2024-03-19,VALIDATION,75.9,118.0,118.0,106.0,172.0,30.9,58.0,0.0,4.8,-0.1218693434051473,-0.992546151641322,983.2,40.0,224.0,181.0,99.0,279.0,271.0,760.0,851.0,731.0,303.0,408.0,171.0,0.977653084481664,0.2102247521189836,42.61666666666667,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-19,VALIDATION,161.0,148.0,148.0,146.0,204.0,30.5,59.0,0.0,5.8,-0.587785252292473,-0.8090169943749475,982.0,245.0,384.0,243.0,127.0,174.0,133.0,263.0,557.0,592.0,397.0,349.0,342.0,0.977653084481664,0.2102247521189836,36.375,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-20,VALIDATION,49.7,140.0,140.0,128.5,105.0,29.8,61.0,0.2,5.0,0.4999999999999999,-0.8660254037844387,975.8,9.0,123.0,214.0,37.0,226.0,464.0,41.0,400.0,505.0,39.0,372.0,411.0,0.981124629771712,0.1933764744102058,44.47083333333333,True,True,PASS
51,ลำพูน,Lamphun,2024-03-20,VALIDATION,52.0,73.1,73.1,62.8,86.4,30.3,60.0,0.1,4.7,0.5150380749100544,-0.8571673007021122,977.7,21.0,57.0,160.0,25.0,282.0,533.0,56.0,478.0,560.0,39.0,335.0,405.0,0.981124629771712,0.1933764744102058,42.06666666666667,True,True,PASS
52,ลำปาง,Lampang,2024-03-20,VALIDATION,47.8,75.9,75.9,118.0,106.0,30.6,62.0,2.6,5.7,0.6293203910498374,-0.7771459614569709,984.0,4.0,40.0,224.0,21.0,99.0,279.0,79.0,760.0,851.0,58.0,303.0,408.0,0.981124629771712,0.1933764744102058,44.10833333333333,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-20,VALIDATION,85.9,161.0,161.0,148.0,146.0,30.6,56.0,0.1,5.1,-0.1736481776669304,-0.984807753012208,982.0,38.0,245.0,384.0,11.0,127.0,174.0,29.0,263.0,557.0,37.0,397.0,349.0,0.981124629771712,0.1933764744102058,36.354166666666664,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-25,VALIDATION,63.1,44.25,44.25,43.5,48.0,29.0,45.0,0.0,4.4,0.3090169943749475,-0.9510565162951536,975.4,97.0,162.0,23.0,110.0,109.0,10.0,419.0,279.0,118.0,140.0,143.0,144.0,0.9941098647022418,0.108377012791876,15.8125,True,True,PASS
51,ลำพูน,Lamphun,2024-03-25,VALIDATION,57.7,50.9,50.9,36.9,38.4,28.2,51.0,0.0,4.5,-0.275637355816999,-0.9612616959383188,977.1,118.0,123.0,22.0,250.0,297.0,108.0,264.0,134.0,28.0,169.0,151.0,168.0,0.9941098647022418,0.108377012791876,14.2375,True,True,PASS
52,ลำปาง,Lampang,2024-03-25,VALIDATION,50.650000000000006,40.7,40.7,37.65,47.1,28.3,64.0,0.0,5.0,-0.2588190451025208,-0.9659258262890684,983.4,118.0,68.0,10.0,246.0,190.0,69.0,293.0,332.0,106.0,197.0,156.0,210.0,0.9941098647022418,0.108377012791876,14.725,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-25,VALIDATION,67.7,40.8,40.8,50.7,42.7,29.2,48.0,0.0,7.0,-0.5000000000000001,-0.8660254037844386,981.9,39.0,82.0,12.0,151.0,196.0,65.0,395.0,247.0,64.0,104.0,111.0,76.0,0.9941098647022418,0.108377012791876,12.7,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-26,VALIDATION,62.5,63.1,63.1,44.25,43.5,29.1,48.0,0.0,3.7,-0.8746197071393956,0.4848096202463373,976.0,78.0,97.0,162.0,100.0,110.0,109.0,505.0,419.0,279.0,144.0,140.0,143.0,0.9958270335100596,0.0912607217293118,19.975,True,True,PASS
51,ลำพูน,Lamphun,2024-03-26,VALIDATION,72.1,57.7,57.7,50.9,36.9,28.5,51.0,0.0,3.4,-0.2923717047227367,-0.9563047559630354,977.8,108.0,118.0,123.0,289.0,250.0,297.0,300.0,264.0,134.0,142.0,169.0,151.0,0.9958270335100596,0.0912607217293118,19.3125,True,True,PASS
52,ลำปาง,Lampang,2024-03-26,VALIDATION,55.0,50.650000000000006,50.650000000000006,40.7,37.65,27.9,63.0,0.0,4.5,-0.374606593415912,-0.9271838545667874,983.9,96.0,118.0,68.0,295.0,246.0,190.0,327.0,293.0,332.0,153.0,197.0,156.0,0.9958270335100596,0.0912607217293118,17.704166666666666,True,True,PASS
54,แพร่,Phrae,2024-03-26,VALIDATION,56.05,43.95,43.95,39.9,36.65,28.6,61.0,0.0,6.4,-0.275637355816999,-0.9612616959383188,992.8,96.0,73.0,28.0,58.0,74.0,46.0,599.0,541.0,517.0,141.0,198.0,186.0,0.9958270335100596,0.0912607217293118,17.175,True,True,PASS
55,น่าน,Nan,2024-03-26,VALIDATION,59.9,54.6,54.6,47.0,38.9,30.2,48.0,0.0,3.5,-0.5150380749100542,-0.8571673007021123,987.7,45.0,38.0,17.0,56.0,71.0,23.0,531.0,451.0,420.0,246.0,286.0,298.0,0.9958270335100596,0.0912607217293118,15.2625,True,True,PASS
56,พะเยา,Phayao,2024-03-26,VALIDATION,54.4,61.7,61.7,49.1,30.1,27.3,57.0,0.0,4.7,-0.5735764363510462,-0.8191520442889918,966.3,27.0,38.0,32.0,44.0,56.0,67.0,605.0,527.0,446.0,150.0,104.0,128.0,0.9958270335100596,0.0912607217293118,15.0625,True,True,PASS
57,เชียงราย,Chiang Rai,2024-03-26,VALIDATION,59.1,47.9,47.9,42.2,26.6,26.6,61.0,0.0,5.5,-0.9876883405951375,-0.156434465040231,966.8,28.0,45.0,33.0,45.0,65.0,67.0,541.0,495.0,433.0,174.0,85.0,103.0,0.9958270335100596,0.0912607217293118,14.933333333333332,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-26,VALIDATION,74.3,67.7,67.7,40.8,50.7,29.1,49.0,0.0,4.6,-0.5150380749100542,-0.8571673007021123,982.2,79.0,39.0,82.0,103.0,151.0,196.0,434.0,395.0,247.0,153.0,104.0,111.0,0.9958270335100596,0.0912607217293118,13.716666666666669,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-27,VALIDATION,106.0,62.5,62.5,63.1,44.25,28.9,51.0,0.0,5.2,0.5877852522924732,-0.8090169943749473,976.7,61.0,78.0,97.0,75.0,100.0,110.0,175.0,505.0,419.0,65.0,144.0,140.0,0.9972495210773452,0.0741174251509443,26.4875,True,True,PASS
51,ลำพูน,Lamphun,2024-03-27,VALIDATION,73.7,72.1,72.1,57.7,50.9,28.8,55.0,0.0,4.4,0.5446390350150273,-0.8386705679454239,978.5,66.0,108.0,118.0,158.0,289.0,250.0,103.0,300.0,264.0,61.0,142.0,169.0,0.9972495210773452,0.0741174251509443,28.3125,True,True,PASS
52,ลำปาง,Lampang,2024-03-27,VALIDATION,60.349999999999994,55.0,55.0,50.650000000000006,40.7,28.1,63.0,0.0,5.2,-0.1218693434051473,-0.992546151641322,984.8,7.0,96.0,118.0,86.0,295.0,246.0,247.0,327.0,293.0,61.0,153.0,197.0,0.9972495210773452,0.0741174251509443,28.55416666666667,True,True,PASS
54,แพร่,Phrae,2024-03-27,VALIDATION,46.1,56.05,56.05,43.95,39.9,28.9,64.0,0.0,5.4,-0.0348994967025009,-0.9993908270190958,993.9,21.0,96.0,73.0,10.0,58.0,74.0,308.0,599.0,541.0,65.0,141.0,198.0,0.9972495210773452,0.0741174251509443,29.066666666666663,True,True,PASS
55,น่าน,Nan,2024-03-27,VALIDATION,61.1,59.9,59.9,54.6,47.0,30.1,51.0,0.0,4.8,0.1564344650402309,-0.9876883405951375,988.9,11.0,45.0,38.0,23.0,56.0,71.0,226.0,531.0,451.0,126.0,246.0,286.0,0.9972495210773452,0.0741174251509443,29.208333333333332,True,True,PASS
56,พะเยา,Phayao,2024-03-27,VALIDATION,75.9,54.4,54.4,61.7,49.1,28.0,57.0,0.0,5.4,-0.0523359562429435,-0.9986295347545738,967.1,6.0,27.0,38.0,17.0,44.0,56.0,286.0,605.0,527.0,50.0,150.0,104.0,0.9972495210773452,0.0741174251509443,27.608333333333334,True,True,PASS
57,เชียงราย,Chiang Rai,2024-03-27,VALIDATION,79.0,59.1,59.1,47.9,42.2,27.0,64.0,0.0,4.6,-0.0523359562429435,-0.9986295347545738,967.6,23.0,28.0,45.0,20.0,45.0,65.0,257.0,541.0,495.0,47.0,174.0,85.0,0.9972495210773452,0.0741174251509443,26.070833333333336,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-27,VALIDATION,102.0,74.3,74.3,67.7,40.8,29.9,44.0,0.0,6.9,-0.587785252292473,-0.8090169943749475,982.9,85.0,79.0,39.0,128.0,103.0,151.0,86.0,434.0,395.0,64.0,153.0,104.0,0.9972495210773452,0.0741174251509443,16.395833333333332,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-28,VALIDATION,71.1,106.0,106.0,62.5,63.1,30.1,59.0,0.0,6.8,0.6018150231520482,-0.7986355100472929,977.9,215.0,61.0,78.0,234.0,75.0,100.0,454.0,175.0,505.0,134.0,65.0,144.0,0.998376906467142,0.0569521960340397,24.2875,True,True,PASS
51,ลำพูน,Lamphun,2024-03-28,VALIDATION,64.0,73.7,73.7,72.1,57.7,30.2,62.0,0.0,5.5,0.6156614753256584,-0.7880107536067219,979.8,172.0,66.0,108.0,533.0,158.0,289.0,225.0,103.0,300.0,130.0,61.0,142.0,0.998376906467142,0.0569521960340397,32.483333333333334,True,True,PASS
52,ลำปาง,Lampang,2024-03-28,VALIDATION,42.9,60.349999999999994,60.349999999999994,55.0,50.650000000000006,29.3,71.0,0.4,6.6,0.3420201433256689,-0.9396926207859084,986.5,43.0,7.0,96.0,229.0,86.0,295.0,686.0,247.0,327.0,121.0,61.0,153.0,0.998376906467142,0.0569521960340397,36.5125,True,True,PASS
54,แพร่,Phrae,2024-03-28,VALIDATION,50.25,46.1,46.1,56.05,43.95,30.4,69.0,0.0,6.8,-0.1045284632676535,-0.9945218953682732,995.6,30.0,21.0,96.0,24.0,10.0,58.0,914.0,308.0,599.0,115.0,65.0,141.0,0.998376906467142,0.0569521960340397,38.24583333333333,True,True,PASS
55,น่าน,Nan,2024-03-28,VALIDATION,61.9,61.1,61.1,59.9,54.6,31.7,58.0,0.5,6.5,0.2249510543438652,-0.9743700647852352,990.7,7.0,11.0,45.0,32.0,23.0,56.0,662.0,226.0,531.0,357.0,126.0,246.0,0.998376906467142,0.0569521960340397,38.8,True,True,PASS
56,พะเยา,Phayao,2024-03-28,VALIDATION,61.0,75.9,75.9,54.4,61.7,30.4,55.0,0.0,8.2,-0.0523359562429435,-0.9986295347545738,968.6,19.0,6.0,27.0,77.0,17.0,44.0,798.0,286.0,605.0,118.0,50.0,150.0,0.998376906467142,0.0569521960340397,37.145833333333336,True,True,PASS
57,เชียงราย,Chiang Rai,2024-03-28,VALIDATION,75.6,79.0,79.0,59.1,47.9,29.5,57.0,0.3,6.9,-0.1045284632676535,-0.9945218953682732,968.5,63.0,23.0,28.0,73.0,20.0,45.0,732.0,257.0,541.0,103.0,47.0,174.0,0.998376906467142,0.0569521960340397,36.94166666666667,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2024-03-28,VALIDATION,149.5,102.0,102.0,74.3,67.7,31.8,43.0,0.0,7.0,-0.5299192642332048,-0.8480480961564261,984.0,307.0,85.0,79.0,296.0,128.0,103.0,273.0,86.0,434.0,123.0,64.0,153.0,0.998376906467142,0.0569521960340397,15.3,True,True,PASS
50,เชียงใหม่,Chiang Mai,2024-03-29,VALIDATION,100.5,71.1,71.1,106.0,62.5,30.1,59.0,0.0,4.2,0.4383711467890773,-0.898794046299167,975.6,353.0,215.0,61.0,381.0,234.0,75.0,763.0,454.0,175.0,76.0,134.0,65.0,0.9992088560679752,0.0397701138460557,21.041666666666668,True,True,PASS
51,ลำพูน,Lamphun,2024-03-29,VALIDATION,67.65,64.0,64.0,73.7,72.1,29.9,59.0,0.0,4.2,0.2079116908177593,-0.9781476007338056,977.3,248.0,172.0,66.0,800.0,533.0,158.0,467.0,225.0,103.0,58.0,130.0,61.0,0.9992088560679752,0.0397701138460557,23.1625,True,True,PASS
52,ลำปาง,Lampang,2024-03-29,VALIDATION,50.0,42.9,42.9,60.349999999999994,55.0,29.8,66.0,0.0,5.3,0.1391731009600653,-0.9902680687415704,983.7,230.0,43.0,7.0,403.0,229.0,86.0,896.0,686.0,247.0,71.0,121.0,61.0,0.9992088560679752,0.0397701138460557,24.141666666666666,True,True,PASS
54,แพร่,Phrae,2024-03-29,VALIDATION,68.2,50.25,50.25,46.1,56.05,31.0,64.0,0.0,7.3,-0.4539904997395467,-0.8910065241883679,992.8,123.0,30.0,21.0,162.0,24.0,10.0,1246.0,914.0,308.0,94.0,115.0,65.0,0.9992088560679752,0.0397701138460557,25.066666666666663,True,True,PASS
55,น่าน,Nan,2024-03-29,VALIDATION,73.9,61.9,61.9,61.1,59.9,32.3,53.0,0.0,5.5,-0.3420201433256686,-0.9396926207859084,987.7,38.0,7.0,11.0,134.0,32.0,23.0,1080.0,662.0,226.0,355.0,357.0,126.0,0.9992088560679752,0.0397701138460557,26.583333333333332,True,True,PASS
